,ISO2,ISO3,country,year,countries,ISO,hf_score,hf_quartile,pf_score,ef_score,asciiname,latitude,longitude,country code,population
235983,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Norristown,40.1215,-75.3399,US,34412.0
235984,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Penn Hills,40.50118,-79.83922,US,44610.0
235985,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Phoenixville,40.13038,-75.51491,US,16658.0
235986,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Pittsburgh,40.44062,-79.99589,US,304391.0
235987,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Plum,40.50035,-79.74949,US,27505.0
235988,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Pottstown,40.24537,-75.64963,US,22664.0
235989,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Radnor,40.04622,-75.35991,US,30878.0
235990,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Reading,40.33565,-75.92687,US,87879.0
235991,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Scranton,41.40916,-75.6649,US,77118.0
235992,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,State College,40.79339,-77.86,US,42161.0
235993,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Upper Saint Clair,40.3359,-80.08339,US,19229.0
235994,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Wayne,40.044,-75.38769,US,30892.0
235995,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,West Mifflin,40.3634,-79.86644,US,20075.0
235996,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Whitehall Township,40.66676,-75.49991,US,24896.0
235997,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Wilkes-Barre,41.24591,-75.88131,US,40780.0
235998,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Wilkinsburg,40.44174,-79.88199,US,15731.0
235999,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Williamsport,41.24119,-77.00108,US,29201.0
236000,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Willow Grove,40.144,-75.11573,US,15726.0
236001,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Barrington,41.74066,-71.30866,US,16669.0
236002,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Bristol,41.67705,-71.26616,US,22795.0
236003,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Central Falls,41.89066,-71.39228,US,19303.0
236004,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Coventry,41.7001,-71.68284,US,35525.0
236005,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Cranston,41.77982,-71.43728,US,81073.0
236006,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Cumberland,41.96677,-71.43284,US,34843.0
236007,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,East Providence,41.81371,-71.37005,US,47408.0
236008,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Middletown,41.54566,-71.29144,US,17303.0
236009,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Newport,41.4901,-71.31283,US,24232.0
236010,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,North Kingstown,41.5501,-71.46617,US,28042.0
236011,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,North Providence,41.8501,-71.46617,US,33835.0
236012,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Pawtucket,41.87871,-71.38256,US,71591.0
236013,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Portsmouth,41.60232,-71.25033,US,17756.0
236014,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Providence,41.82399,-71.41283,US,179207.0
236015,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Smithfield,41.92204,-71.54951,US,21872.0
236016,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Warwick,41.7001,-71.41617,US,81699.0
236017,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,West Warwick,41.69689,-71.52194,US,30146.0
236018,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Westerly,41.3776,-71.82729,US,17936.0
236019,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Woonsocket,42.00288,-71.51478,US,41475.0
236020,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Aberdeen,45.4647,-98.48648,US,28102.0
236021,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Brookings,44.31136,-96.79839,US,23657.0
236022,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Mitchell,43.70943,-98.0298,US,15669.0
236023,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Sioux Falls,43.54997,-96.70033,US,171544.0
236024,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Watertown,44.89941,-97.11507,US,22073.0
236025,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Burlington,44.47588,-73.21207,US,42452.0
236026,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Colchester,44.54394,-73.14791,US,16986.0
236027,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Rutland,43.61062,-72.97261,US,15824.0
236028,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,South Burlington,44.46699,-73.17096,US,18791.0
236029,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Appleton,44.26193,-88.41538,US,74139.0
236030,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Ashwaubenon,44.48221,-88.0701,US,17176.0
236031,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Beaver Dam,43.45777,-88.83733,US,16564.0
236032,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Bellevue,44.44416,-87.9201,US,15317.0
236033,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Beloit,42.50835,-89.03178,US,36891.0
236034,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Brookfield,43.06057,-88.10648,US,38025.0
236035,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Caledonia,42.8078,-87.92425,US,24684.0
236036,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Cudahy,42.95974,-87.86147,US,18353.0
236037,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,De Pere,44.44888,-88.06038,US,24724.0
236038,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Eau Claire,44.81135,-91.49849,US,67778.0
236039,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Fitchburg,42.96083,-89.46984,US,27996.0
236040,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Fond du Lac,43.775,-88.43883,US,42933.0
236041,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Franklin,42.88863,-88.03842,US,36222.0
236042,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Germantown,43.22862,-88.11037,US,19993.0
236043,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Green Bay,44.51916,-88.01983,US,105207.0
236044,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Greenfield,42.9614,-88.01259,US,37349.0
236045,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Howard,44.5436,-88.08816,US,19250.0
236046,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Janesville,42.68279,-89.01872,US,64123.0
236047,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Kaukauna,44.27804,-88.27205,US,15854.0
236048,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Kenosha,42.58474,-87.82119,US,99858.0
236049,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,La Crosse,43.80136,-91.23958,US,52306.0
236050,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Madison,43.07305,-89.40123,US,248951.0
236051,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Manitowoc,44.08861,-87.65758,US,33010.0
236052,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Marshfield,44.66885,-90.1718,US,18620.0
236053,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Menasha,44.20221,-88.4465,US,17572.0
236054,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Menomonee Falls,43.1789,-88.11731,US,36119.0
236055,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Menomonie,44.87552,-91.91934,US,16305.0
236056,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Mequon,43.21555,-88.03001,US,23132.0
236057,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Middleton,43.09722,-89.50429,US,18979.0
236058,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Milwaukee,43.0389,-87.90647,US,600155.0
236059,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Muskego,42.90585,-88.13898,US,24755.0
236060,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Neenah,44.18582,-88.46261,US,25792.0
236061,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,New Berlin,42.9764,-88.10842,US,39825.0
236062,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,North La Crosse,43.84635,-91.24819,US,50470.0
236063,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Oak Creek,42.88585,-87.86314,US,35243.0
236064,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Oconomowoc,43.11167,-88.49927,US,16360.0
236065,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Onalaska,43.88441,-91.23514,US,18468.0
236066,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Oshkosh,44.02471,-88.54261,US,66555.0
236067,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Pleasant Prairie,42.55308,-87.93341,US,20726.0
236068,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Racine,42.72613,-87.78285,US,77742.0
236069,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,River Falls,44.86136,-92.62381,US,15269.0
236070,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Sheboygan,43.75083,-87.71453,US,48797.0
236071,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,South Milwaukee,42.91057,-87.86064,US,21233.0
236072,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Stevens Point,44.52358,-89.57456,US,26604.0
236073,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Sun Prairie,43.1836,-89.21373,US,32365.0
236074,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Superior,46.72077,-92.10408,US,26579.0
236075,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Watertown,43.19472,-88.72899,US,23819.0
236076,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Waukesha,43.01168,-88.23148,US,71970.0
236077,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Wausau,44.95914,-89.63012,US,39094.0
236078,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Wauwatosa,43.04946,-88.00759,US,47614.0
236079,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,West Allis,43.01668,-88.00703,US,60620.0
236080,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,West Bend,43.42528,-88.18343,US,31695.0
236081,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Weston,44.8908,-89.54762,US,15069.0
236082,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Wisconsin Rapids,44.38358,-89.81735,US,17897.0
236083,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Weirton,40.41896,-80.58952,US,19175.0
236084,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Weirton Heights,40.4084,-80.53924,US,19450.0
236085,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Wheeling,40.06396,-80.72091,US,27648.0
236086,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Ansonia,41.34621,-73.079,US,18854.0
236087,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Bridgeport,41.16704,-73.20483,US,147629.0
236088,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Bristol,41.67176,-72.94927,US,60452.0
236089,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Branford,41.27954,-72.8151,US,29438.0
236090,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Cheshire,41.49899,-72.90066,US,29443.0
236091,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Fillmore,34.39916,-118.91815,US,15548.0
236092,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Buckeye,33.37032,-112.58378,US,50876.0
236093,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Bullhead City,35.14778,-114.5683,US,39445.0
236094,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Casa Grande,32.8795,-111.75735,US,51460.0
236095,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Casas Adobes,32.32341,-110.9951,US,66795.0
236096,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Catalina Foothills,32.29785,-110.9187,US,50796.0
236097,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Chandler,33.30616,-111.84125,US,260828.0
236098,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Douglas,31.34455,-109.54534,US,16592.0
236099,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Drexel Heights,32.14119,-111.02843,US,27749.0
236100,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,El Mirage,33.61309,-112.3246,US,33935.0
236101,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Eloy,32.7559,-111.55484,US,17059.0
236102,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Flagstaff,35.19807,-111.65127,US,70320.0
236103,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Florence,33.03145,-111.38734,US,31110.0
236104,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Flowing Wells,32.29396,-111.00982,US,16419.0
236105,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Fortuna Foothills,32.65783,-114.41189,US,26265.0
236106,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Fountain Hills,33.61171,-111.71736,US,23899.0
236107,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Gilbert,33.35283,-111.78903,US,247542.0
236108,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Glendale,33.53865,-112.18599,US,240126.0
236109,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Goodyear,33.43532,-112.35821,US,79003.0
236110,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Green Valley,31.85425,-110.9937,US,21391.0
236111,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Kingman,35.18944,-114.05301,US,28912.0
236112,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Lake Havasu City,34.4839,-114.32245,US,53553.0
236113,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Marana,32.43674,-111.22538,US,41315.0
236114,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Maricopa,33.05811,-112.04764,US,48602.0
236115,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Mesa,33.42227,-111.82264,US,471825.0
236116,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Nogales,31.34038,-110.93425,US,20252.0
236117,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Oro Valley,32.39091,-110.96649,US,43565.0
236118,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Payson,34.23087,-111.32514,US,15345.0
236119,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Peoria,33.5806,-112.23738,US,171237.0
236120,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Phoenix,33.44838,-112.07404,US,1563025.0
236121,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Prescott,34.54002,-112.4685,US,41899.0
236122,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Prescott Valley,34.61002,-112.31572,US,42197.0
236123,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Queen Creek,33.24866,-111.6343,US,34614.0
236124,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Rio Rico,31.47148,-110.97648,US,18962.0
236125,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Sahuarita,31.95758,-110.95565,US,25707.0
236126,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,San Luis,32.487,-114.78218,US,31520.0
236127,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Scottsdale,33.50921,-111.89903,US,236839.0
236128,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Sierra Vista,31.55454,-110.30369,US,43355.0
236129,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Somerton,32.59644,-114.70968,US,15048.0
236130,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Sun City,33.59754,-112.27182,US,37499.0
236131,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Sun City West,33.66198,-112.34127,US,24535.0
236132,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Surprise,33.63059,-112.33322,US,128422.0
236133,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Tanque Verde,32.25174,-110.73731,US,16901.0
236134,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Tempe,33.41477,-111.90931,US,175826.0
236135,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Tempe Junction,33.41421,-111.94348,US,158368.0
236136,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Tucson,32.22174,-110.92648,US,531641.0
236137,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Yuma,32.72532,-114.6244,US,94139.0
236138,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Adelanto,34.58277,-117.40922,US,33166.0
236139,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Agoura,34.14306,-118.73787,US,20537.0
236140,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Agoura Hills,34.13639,-118.77453,US,20915.0
236141,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Alameda,37.76521,-122.24164,US,78630.0
236142,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Albany,37.88687,-122.29775,US,19735.0
236143,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Alhambra,34.09529,-118.12701,US,85551.0
236144,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Aliso Viejo,33.56504,-117.72712,US,50195.0
236145,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Altadena,34.18973,-118.13118,US,42777.0
236146,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Alum Rock,37.36605,-121.82718,US,15536.0
236147,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,American Canyon,38.17492,-122.2608,US,20554.0
236148,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Anaheim,33.83529,-117.9145,US,350742.0
236149,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Antelope,38.70824,-121.32995,US,45770.0
236150,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Antioch,38.00492,-121.80579,US,110542.0
236151,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Apple Valley,34.50083,-117.18588,US,72174.0
236152,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Arcadia,34.13973,-118.03534,US,58408.0
236153,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Arroyo Grande,35.11859,-120.59073,US,18108.0
236154,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Artesia,33.86585,-118.08312,US,16961.0
236155,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Arvin,35.20913,-118.82843,US,20876.0
236156,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Ashland,37.69465,-122.11385,US,21925.0
236157,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Atascadero,35.48942,-120.67073,US,29819.0
236158,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Atwater,37.34772,-120.60908,US,29237.0
236159,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Avocado Heights,34.03612,-117.99118,US,15411.0
236160,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Azusa,34.13362,-117.90756,US,49690.0
236161,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Bakersfield,35.37329,-119.01871,US,373640.0
236162,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Baldwin Park,34.08529,-117.9609,US,77071.0
236163,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Banning,33.92557,-116.87641,US,30945.0
236164,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Barstow,34.89859,-117.02282,US,23692.0
236165,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Barstow Heights,34.86971,-117.05615,US,24202.0
236166,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Bay Point,38.02909,-121.96163,US,21534.0
236167,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Beaumont,33.92946,-116.97725,US,43811.0
236168,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Bell,33.97751,-118.18702,US,36205.0
236169,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Bell Gardens,33.96529,-118.15146,US,43106.0
236170,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Bellflower,33.88168,-118.11701,US,78441.0
236171,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Belmont,37.52021,-122.2758,US,27218.0
236172,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Benicia,38.04937,-122.15858,US,28167.0
236173,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Berkeley,37.87159,-122.27275,US,120972.0
236174,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Beverly Hills,34.07362,-118.40036,US,34869.0
236175,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Bloomington,34.07029,-117.39588,US,23851.0
236176,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Blythe,33.6103,-114.59635,US,19208.0
236177,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Bostonia,32.80755,-116.93642,US,15379.0
236178,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Boyle Heights,34.0339,-118.20535,US,92785.0
236179,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Brawley,32.97866,-115.53027,US,25897.0
236180,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Brea,33.91668,-117.90006,US,41944.0
236181,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Brentwood,37.93187,-121.69579,US,58968.0
236182,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Buena Park,33.86751,-117.99812,US,83270.0
236183,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Burbank,34.18084,-118.30897,US,105319.0
236184,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Burlingame,37.5841,-122.36608,US,30459.0
236185,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Calabasas,34.15778,-118.63842,US,23058.0
236186,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Calexico,32.67895,-115.49888,US,40053.0
236187,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Camarillo,34.21639,-119.0376,US,67608.0
236188,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Cameron Park,38.66879,-120.98716,US,18228.0
236189,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Campbell,37.28717,-121.94996,US,41117.0
236190,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Canoga Park,34.20112,-118.59814,US,60578.0
236191,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Carlsbad,33.15809,-117.35059,US,113453.0
236192,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Carmichael,38.61713,-121.32828,US,61762.0
236193,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Carson,33.83141,-118.28202,US,93281.0
236194,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Castaic,34.48888,-118.62287,US,19015.0
236195,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Castro Valley,37.6941,-122.08635,US,61388.0
236196,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Cathedral City,33.77974,-116.46529,US,53826.0
236197,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Ceres,37.59493,-120.95771,US,47963.0
236198,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Cerritos,33.85835,-118.06479,US,49975.0
236199,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Chatsworth,34.25723,-118.6012,US,41255.0
236200,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Chico,39.72849,-121.83748,US,90316.0
236201,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Chino,34.01223,-117.68894,US,85595.0
236202,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Chino Hills,33.9938,-117.75888,US,78309.0
236203,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Chowchilla,37.123,-120.26018,US,18510.0
236204,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Chula Vista,32.64005,-117.0842,US,265757.0
236205,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Citrus Heights,38.70712,-121.28106,US,87056.0
236206,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Claremont,34.09668,-117.71978,US,36283.0
